,Trial,Frame,Rater,Label
2097,P04T16,323,Rater1,Chest
2098,P04T16,323,Rater2,Left arm
2099,P04T16,323,Rater3,Chest
2100,P04T16,326,Algorithm,Chest
2101,P04T16,326,Rater1,Chest
2102,P04T16,326,Rater2,Left arm
2103,P04T16,326,Rater3,Chest
2104,P04T16,327,Algorithm,Chest
2105,P04T16,327,Rater1,Chest
2106,P04T16,327,Rater2,Left arm
2107,P04T16,327,Rater3,Chest
2108,P04T16,328,Algorithm,Chest
2109,P04T16,328,Rater1,Chest
2110,P04T16,328,Rater2,Left arm
2111,P04T16,328,Rater3,Chest
2112,P04T16,329,Algorithm,Chest
2113,P04T16,329,Rater1,Chest
2114,P04T16,329,Rater2,Left arm
2115,P04T16,329,Rater3,Chest
2116,P04T16,330,Algorithm,Chest
2117,P04T16,330,Rater1,Chest
2118,P04T16,330,Rater2,Left arm
2119,P04T16,330,Rater3,Chest
2120,P04T16,331,Algorithm,Chest
2121,P04T16,331,Rater1,Chest
2122,P04T16,331,Rater2,Left arm
2123,P04T16,331,Rater3,Chest
2124,P04T16,332,Algorithm,Chest
2125,P04T16,332,Rater1,Chest
2126,P04T16,332,Rater2,Left arm
2127,P04T16,332,Rater3,Chest
2128,P04T16,333,Algorithm,Chest
2129,P04T16,333,Rater1,Chest
2130,P04T16,333,Rater2,Left arm
2131,P04T16,333,Rater3,Chest
2132,P04T16,334,Algorithm,Chest
2133,P04T16,334,Rater1,Chest
2134,P04T16,334,Rater2,Left arm
2135,P04T16,334,Rater3,Chest
2136,P04T16,335,Algorithm,Chest
2137,P04T16,335,Rater1,Chest
2138,P04T16,335,Rater2,Chest
2139,P04T16,335,Rater3,Chest
2140,P04T16,337,Algorithm,Chest
2141,P04T16,337,Rater1,Chest
2142,P04T16,337,Rater2,Chest
2143,P04T16,337,Rater3,Chest
2144,P04T16,338,Algorithm,Chest
2145,P04T16,338,Rater1,Chest
2146,P04T16,338,Rater2,Chest
2147,P04T16,338,Rater3,Chest
2148,P04T16,339,Algorithm,Left arm
2149,P04T16,339,Rater1,Chest
2150,P04T16,339,Rater2,Chest
2151,P04T16,339,Rater3,Chest
2152,P04T16,340,Algorithm,Chest
2153,P04T16,340,Rater1,Chest
2154,P04T16,340,Rater2,Left arm
2155,P04T16,340,Rater3,Chest
2156,P04T16,341,Algorithm,Chest
2157,P04T16,341,Rater1,Chest
2158,P04T16,341,Rater2,Left arm
2159,P04T16,341,Rater3,Chest
2160,P04T16,343,Algorithm,Chest
2161,P04T16,343,Rater1,Chest
2162,P04T16,343,Rater2,Head
2163,P04T16,343,Rater3,Right arm
2164,P05T16,376,Algorithm,Chest
2165,P05T16,376,Rater1,Chest
2166,P05T16,376,Rater2,Chest
2167,P05T16,376,Rater3,Chest
2168,P05T16,377,Algorithm,Chest
2169,P05T16,377,Rater1,Chest
2170,P05T16,377,Rater2,Chest
2171,P05T16,377,Rater3,Chest
2172,P05T16,378,Algorithm,Chest
2173,P05T16,378,Rater1,Chest
2174,P05T16,378,Rater2,Chest
2175,P05T16,378,Rater3,Chest
2176,P05T16,379,Algorithm,Chest
2177,P05T16,379,Rater1,Chest
2178,P05T16,379,Rater2,Chest
2179,P05T16,379,Rater3,Chest
2180,P05T16,380,Algorithm,Chest
2181,P05T16,380,Rater1,Chest
2182,P05T16,380,Rater2,Chest
2183,P05T16,380,Rater3,Chest
2184,P05T16,381,Algorithm,Chest
2185,P05T16,381,Rater1,Chest
2186,P05T16,381,Rater2,Chest
2187,P05T16,381,Rater3,Chest
2188,P05T16,382,Algorithm,Chest
2189,P05T16,382,Rater1,Chest
2190,P05T16,382,Rater2,Chest
2191,P05T16,382,Rater3,Chest
2192,P05T16,383,Algorithm,Chest
2193,P05T16,383,Rater1,Chest
2194,P05T16,383,Rater2,Chest
2195,P05T16,383,Rater3,Chest
2196,P05T16,384,Algorithm,Chest
2197,P05T16,384,Rater1,Chest
2198,P05T16,384,Rater2,Chest
2199,P05T16,384,Rater3,Chest
2200,P05T16,385,Algorithm,Chest
2201,P05T16,385,Rater1,Chest
2202,P05T16,385,Rater2,Chest
2203,P05T16,385,Rater3,Chest
2204,P05T16,386,Algorithm,Chest
2205,P05T16,386,Rater1,Chest
2206,P05T16,386,Rater2,Chest
2207,P05T16,386,Rater3,Chest
2208,P05T16,387,Algorithm,Chest
2209,P05T16,387,Rater1,Chest
2210,P05T16,387,Rater2,Chest
2211,P05T16,387,Rater3,Chest
2212,P05T16,388,Algorithm,Chest
2213,P05T16,388,Rater1,Chest
2214,P05T16,388,Rater2,Chest
2215,P05T16,388,Rater3,Chest
2216,P05T16,389,Algorithm,Chest
2217,P05T16,389,Rater1,Chest
2218,P05T16,389,Rater2,Chest
2219,P05T16,389,Rater3,Chest
2220,P05T16,392,Algorithm,Head
2221,P05T16,392,Rater1,Chest
2222,P05T16,392,Rater2,Left arm
2223,P05T16,392,Rater3,Left arm
2224,P05T16,398,Algorithm,Left arm
2225,P05T16,398,Rater1,Chest
2226,P05T16,398,Rater2,Left arm
2227,P05T16,398,Rater3,Left arm
2228,P05T16,399,Algorithm,Chest
2229,P05T16,399,Rater1,Chest
2230,P05T16,399,Rater2,Left arm
2231,P05T16,399,Rater3,Left arm
2232,P05T16,400,Algorithm,Left arm
2233,P05T16,400,Rater1,Chest
2234,P05T16,400,Rater2,Left arm
2235,P05T16,400,Rater3,Left arm
2236,P05T16,401,Algorithm,Left arm
2237,P05T16,401,Rater1,Chest
2238,P05T16,401,Rater2,Left arm
2239,P05T16,401,Rater3,Left arm
2240,P05T16,402,Algorithm,Left arm
2241,P05T16,402,Rater1,Chest
2242,P05T16,402,Rater2,Right arm
2243,P05T16,402,Rater3,Right arm
2244,P05T16,403,Algorithm,Left arm
2245,P05T16,403,Rater1,Chest
2246,P05T16,403,Rater2,Right arm
2247,P05T16,403,Rater3,Right arm
2248,P05T16,404,Algorithm,Left arm
2249,P05T16,404,Rater1,Chest
2250,P05T16,404,Rater2,Right arm
2251,P05T16,404,Rater3,Right arm
2252,P05T16,405,Algorithm,Chest
2253,P05T16,405,Rater1,Chest
2254,P05T16,405,Rater2,Right arm
2255,P05T16,405,Rater3,Right arm
2256,P05T16,406,Algorithm,Chest
2257,P05T16,406,Rater1,Chest
2258,P05T16,406,Rater2,Right arm
2259,P05T16,406,Rater3,Right arm
2260,P05T16,407,Algorithm,Chest
2261,P05T16,407,Rater1,Chest
2262,P05T16,407,Rater2,Right arm
2263,P05T16,407,Rater3,Right arm
2264,P05T16,408,Algorithm,Right arm
2265,P05T16,408,Rater1,Chest
2266,P05T16,408,Rater2,Right arm
2267,P05T16,408,Rater3,Right arm
2268,P05T16,409,Algorithm,Right arm
2269,P05T16,409,Rater1,Chest
2270,P05T16,409,Rater2,Right arm
2271,P05T16,409,Rater3,Right arm
2272,P05T16,410,Algorithm,Chest
2273,P05T16,410,Rater1,Chest
2274,P05T16,410,Rater2,Right arm
2275,P05T16,410,Rater3,Right arm
2276,P05T16,411,Algorithm,Pelvis
2277,P05T16,411,Rater1,Chest
2278,P05T16,411,Rater2,Right arm
2279,P05T16,411,Rater3,Right arm
2280,P05T16,412,Algorithm,Pelvis
2281,P05T16,412,Rater1,Chest
2282,P05T16,412,Rater2,Right arm
2283,P05T16,412,Rater3,Right arm
2284,P05T16,413,Algorithm,Pelvis
2285,P05T16,413,Rater1,Pelvis
2286,P05T16,413,Rater2,Left arm
2287,P05T16,413,Rater3,Chest
2288,P05T16,414,Algorithm,Pelvis
2289,P05T16,414,Rater1,Pelvis
2290,P05T16,414,Rater2,Left arm
2291,P05T16,414,Rater3,Chest
2292,P05T16,415,Algorithm,Pelvis
2293,P05T16,415,Rater1,Pelvis
2294,P05T16,415,Rater2,Left arm
2295,P05T16,415,Rater3,Chest
2296,P05T16,416,Algorithm,Pelvis
2297,P05T16,416,Rater1,Pelvis
2298,P05T16,416,Rater2,Left arm
2299,P05T16,416,Rater3,Chest
2300,P05T16,417,Algorithm,Pelvis
2301,P05T16,417,Rater1,Pelvis
2302,P05T16,417,Rater2,Left arm
2303,P05T16,417,Rater3,Chest
2304,P05T16,418,Algorithm,Chest
2305,P05T16,418,Rater1,Pelvis
2306,P05T16,418,Rater2,Left arm
2307,P05T16,418,Rater3,Chest
2308,P05T16,419,Algorithm,Chest
2309,P05T16,419,Rater1,Pelvis
2310,P05T16,419,Rater2,Left arm
2311,P05T16,419,Rater3,Chest
2312,P05T16,420,Algorithm,Pelvis
2313,P05T16,420,Rater1,Pelvis
2314,P05T16,420,Rater2,Left arm
2315,P05T16,420,Rater3,Chest
2316,P05T16,421,Algorithm,Pelvis
2317,P05T16,421,Rater1,Pelvis
2318,P05T16,421,Rater2,Left arm
2319,P05T16,421,Rater3,Chest
2320,P05T16,422,Algorithm,Chest
2321,P05T16,422,Rater1,Pelvis
2322,P05T16,422,Rater2,Left arm
2323,P05T16,422,Rater3,Chest
2324,P05T16,423,Algorithm,Left arm
2325,P05T16,423,Rater1,Pelvis
2326,P05T16,423,Rater2,Left arm
2327,P05T16,423,Rater3,Chest
2328,P05T16,424,Algorithm,Chest
2329,P05T16,424,Rater1,Pelvis
2330,P05T16,424,Rater2,Left arm
2331,P05T16,424,Rater3,Chest
2332,P05T16,425,Algorithm,Chest
2333,P05T16,425,Rater1,Pelvis
2334,P05T16,425,Rater2,Left arm
2335,P05T16,425,Rater3,Chest
2336,P05T16,426,Algorithm,Chest
2337,P05T16,426,Rater1,Pelvis
2338,P05T16,426,Rater2,Left arm
2339,P05T16,426,Rater3,Chest
2340,P05T16,427,Algorithm,Chest
2341,P05T16,427,Rater1,Chest
2342,P05T16,427,Rater2,Left arm
2343,P05T16,427,Rater3,Chest
2344,P05T16,428,Algorithm,Chest
2345,P05T16,428,Rater1,Chest
2346,P05T16,428,Rater2,Left arm
2347,P05T16,428,Rater3,Chest
2348,P05T16,429,Algorithm,Chest
2349,P05T16,429,Rater1,Chest
2350,P05T16,429,Rater2,Left arm
2351,P05T16,429,Rater3,Chest
2352,P05T16,430,Algorithm,Chest
2353,P05T16,430,Rater1,Chest
2354,P05T16,430,Rater2,Left arm
2355,P05T16,430,Rater3,Chest
2356,P05T31,327,Algorithm,Chest
2357,P05T31,327,Rater1,Chest
2358,P05T31,327,Rater2,Chest
2359,P05T31,327,Rater3,Chest
2360,P05T31,328,Algorithm,Chest
2361,P05T31,328,Rater1,Chest
2362,P05T31,328,Rater2,Chest
2363,P05T31,328,Rater3,Chest
2364,P05T31,329,Algorithm,Left arm
2365,P05T31,329,Rater1,Chest
2366,P05T31,329,Rater2,Chest
2367,P05T31,329,Rater3,Chest
2368,P05T31,330,Algorithm,Chest
2369,P05T31,330,Rater1,Chest
2370,P05T31,330,Rater2,Chest
2371,P05T31,330,Rater3,Chest
2372,P05T31,331,Algorithm,Chest
2373,P05T31,331,Rater1,Chest
2374,P05T31,331,Rater2,Chest
2375,P05T31,331,Rater3,Chest
2376,P05T31,332,Algorithm,Chest
2377,P05T31,332,Rater1,Chest
2378,P05T31,332,Rater2,Chest
2379,P05T31,332,Rater3,Chest
2380,P05T31,333,Algorithm,Chest
2381,P05T31,333,Rater1,Chest
2382,P05T31,333,Rater2,Chest
2383,P05T31,333,Rater3,Chest
2384,P05T31,334,Algorithm,Chest
2385,P05T31,334,Rater1,Chest
2386,P05T31,334,Rater2,Chest
2387,P05T31,334,Rater3,Chest
2388,P05T31,335,Algorithm,Chest
2389,P05T31,335,Rater1,Chest
2390,P05T31,335,Rater2,Chest
2391,P05T31,335,Rater3,Chest
2392,P05T31,336,Algorithm,Chest
2393,P05T31,336,Rater1,Chest
2394,P05T31,336,Rater2,Chest
2395,P05T31,336,Rater3,Chest
2396,P05T31,337,Algorithm,Chest
2397,P05T31,337,Rater1,Chest
2398,P05T31,337,Rater2,Chest
2399,P05T31,337,Rater3,Chest
2400,P05T31,338,Algorithm,Chest
2401,P05T31,338,Rater1,Chest
2402,P05T31,338,Rater2,Chest
2403,P05T31,338,Rater3,Chest
2404,P05T31,342,Algorithm,Chest
2405,P05T31,342,Rater1,Chest
2406,P05T31,342,Rater2,Chest
2407,P05T31,342,Rater3,Head
2408,P05T31,343,Algorithm,Chest
2409,P05T31,343,Rater1,Chest
2410,P05T31,343,Rater2,Chest
2411,P05T31,343,Rater3,Head
2412,P05T31,344,Algorithm,Chest
2413,P05T31,344,Rater1,Chest
2414,P05T31,344,Rater2,Chest
2415,P05T31,344,Rater3,Head
2416,P05T31,345,Algorithm,Chest
2417,P05T31,345,Rater1,Chest
2418,P05T31,345,Rater2,Chest
2419,P05T31,345,Rater3,Head
2420,P05T31,346,Algorithm,Chest
2421,P05T31,346,Rater1,Chest
2422,P05T31,346,Rater2,Chest
2423,P05T31,346,Rater3,Head
2424,P05T31,347,Algorithm,Chest
2425,P05T31,347,Rater1,Chest
2426,P05T31,347,Rater2,Chest
2427,P05T31,347,Rater3,Head
2428,P05T31,348,Algorithm,Chest
2429,P05T31,348,Rater1,Chest
2430,P05T31,348,Rater2,Chest
2431,P05T31,348,Rater3,Chest
2432,P05T31,349,Algorithm,Chest
2433,P05T31,349,Rater1,Chest
2434,P05T31,349,Rater2,Chest
2435,P05T31,349,Rater3,Chest
2436,P05T31,350,Algorithm,Chest
2437,P05T31,350,Rater1,Chest
2438,P05T31,350,Rater2,Chest
2439,P05T31,350,Rater3,Chest
2440,P05T31,351,Algorithm,Chest
2441,P05T31,351,Rater1,Chest
2442,P05T31,351,Rater2,Chest
2443,P05T31,351,Rater3,Chest
2444,P05T31,352,Algorithm,Chest
2445,P05T31,352,Rater1,Chest
2446,P05T31,352,Rater2,Chest
2447,P05T31,352,Rater3,Chest
2448,P05T31,353,Algorithm,Chest
2449,P05T31,353,Rater1,Chest
2450,P05T31,353,Rater2,Chest
2451,P05T31,353,Rater3,Chest
2452,P05T31,354,Algorithm,Chest
2453,P05T31,354,Rater1,Chest
2454,P05T31,354,Rater2,Chest
2455,P05T31,354,Rater3,Chest
2456,P05T31,355,Algorithm,Chest
2457,P05T31,355,Rater1,Chest
2458,P05T31,355,Rater2,Chest
2459,P05T31,355,Rater3,Chest
2460,P05T31,356,Algorithm,Chest
2461,P05T31,356,Rater1,Chest
2462,P05T31,356,Rater2,Chest
2463,P05T31,356,Rater3,Chest
2464,P05T31,357,Algorithm,Chest
2465,P05T31,357,Rater1,Chest
2466,P05T31,357,Rater2,Chest
2467,P05T31,357,Rater3,Chest
2468,P05T31,358,Algorithm,Chest
2469,P05T31,358,Rater1,Chest
2470,P05T31,358,Rater2,Chest
2471,P05T31,358,Rater3,Chest
2472,P05T31,359,Algorithm,Chest
2473,P05T31,359,Rater1,Chest
2474,P05T31,359,Rater2,Chest
2475,P05T31,359,Rater3,Chest
2476,P05T31,360,Algorithm,Chest
2477,P05T31,360,Rater1,Chest
2478,P05T31,360,Rater2,Chest
2479,P05T31,360,Rater3,Chest
2480,P05T31,361,Algorithm,Chest
2481,P05T31,361,Rater1,Chest
2482,P05T31,361,Rater2,Chest
2483,P05T31,361,Rater3,Chest
2484,P05T31,362,Algorithm,Chest
2485,P05T31,362,Rater1,Chest
2486,P05T31,362,Rater2,Chest
2487,P05T31,362,Rater3,Chest
2488,P05T31,363,Algorithm,Chest
2489,P05T31,363,Rater1,Chest
2490,P05T31,363,Rater2,Chest
2491,P05T31,363,Rater3,Chest
2492,P05T31,364,Algorithm,Chest
2493,P05T31,364,Rater1,Chest
2494,P05T31,364,Rater2,Chest
2495,P05T31,364,Rater3,Chest
2496,P05T31,365,Algorithm,Chest
2497,P05T31,365,Rater1,Chest
2498,P05T31,365,Rater2,Chest
2499,P05T31,365,Rater3,Chest
2500,P05T31,366,Algorithm,Left arm
2501,P05T31,366,Rater1,Chest
2502,P05T31,366,Rater2,Left arm
2503,P05T31,366,Rater3,Left arm
2504,P05T31,367,Algorithm,Chest
2505,P05T31,367,Rater1,Left arm
2506,P05T31,367,Rater2,Left arm
2507,P05T31,367,Rater3,Left arm
2508,P05T31,368,Algorithm,Chest
2509,P05T31,368,Rater1,Left arm
2510,P05T31,368,Rater2,Left arm
2511,P05T31,368,Rater3,Left arm
2512,P05T31,369,Algorithm,Chest
2513,P05T31,369,Rater1,Left arm
2514,P05T31,369,Rater2,Left arm
2515,P05T31,369,Rater3,Left arm
2516,P05T31,370,Algorithm,Chest
2517,P05T31,370,Rater1,Left arm
2518,P05T31,370,Rater2,Left arm
2519,P05T31,370,Rater3,Left arm
2520,P05T31,371,Algorithm,Chest
2521,P05T31,371,Rater1,Left arm
2522,P05T31,371,Rater2,Left arm
2523,P05T31,371,Rater3,Left arm
2524,P05T31,372,Algorithm,Left arm
2525,P05T31,372,Rater1,Left arm
2526,P05T31,372,Rater2,Left arm
2527,P05T31,372,Rater3,Left arm
2528,P05T31,373,Algorithm,Left arm
2529,P05T31,373,Rater1,Left arm
2530,P05T31,373,Rater2,Left arm
2531,P05T31,373,Rater3,Left arm
2532,P05T31,374,Algorithm,Left arm
2533,P05T31,374,Rater1,Left arm
2534,P05T31,374,Rater2,Left arm
2535,P05T31,374,Rater3,Left arm
2536,P05T31,375,Algorithm,Left arm
2537,P05T31,375,Rater1,Left arm
2538,P05T31,375,Rater2,Left arm
2539,P05T31,375,Rater3,Left arm
2540,P05T31,376,Algorithm,Left arm
2541,P05T31,376,Rater1,Left arm
2542,P05T31,376,Rater2,Left arm
2543,P05T31,376,Rater3,Chest
2544,P05T31,377,Algorithm,Left arm
2545,P05T31,377,Rater1,Left arm
2546,P05T31,377,Rater2,Left arm
2547,P05T31,377,Rater3,Chest
2548,P05T31,378,Algorithm,Left arm
2549,P05T31,378,Rater1,Left arm
2550,P05T31,378,Rater2,Left arm
2551,P05T31,378,Rater3,Chest
2552,P05T31,379,Algorithm,Left arm
2553,P05T31,379,Rater1,Left arm
2554,P05T31,379,Rater2,Left arm
2555,P05T31,379,Rater3,Chest
2556,P05T31,380,Algorithm,Left arm
2557,P05T31,380,Rater1,Left arm
2558,P05T31,380,Rater2,Left arm
2559,P05T31,380,Rater3,Chest
2560,P05T31,381,Algorithm,Chest
2561,P05T31,381,Rater1,Chest
2562,P05T31,381,Rater2,Chest
2563,P05T31,381,Rater3,Chest
2564,P05T31,382,Algorithm,Chest
2565,P05T31,382,Rater1,Chest
2566,P05T31,382,Rater2,Chest
2567,P05T31,382,Rater3,Head
2568,P05T31,383,Algorithm,Chest
2569,P05T31,383,Rater1,Chest
2570,P05T31,383,Rater2,Chest
2571,P05T31,383,Rater3,Head
2572,P05T31,384,Algorithm,Chest
2573,P05T31,384,Rater1,Chest
2574,P05T31,384,Rater2,Chest
2575,P05T31,384,Rater3,Chest
2576,P05T31,385,Algorithm,Chest
2577,P05T31,385,Rater1,Chest
2578,P05T31,385,Rater2,Chest
2579,P05T31,385,Rater3,Chest
2580,P05T31,386,Algorithm,Chest
2581,P05T31,386,Rater1,Chest
2582,P05T31,386,Rater2,Chest
2583,P05T31,386,Rater3,Head
2584,P05T31,387,Algorithm,Chest
2585,P05T31,387,Rater1,Chest
2586,P05T31,387,Rater2,Chest
2587,P05T31,387,Rater3,Chest
2588,P05T31,388,Algorithm,Chest
2589,P05T31,388,Rater1,Chest
2590,P05T31,388,Rater2,Chest
2591,P05T31,388,Rater3,Chest
2592,P05T31,389,Algorithm,Chest
2593,P05T31,389,Rater1,Chest
2594,P05T31,389,Rater2,Chest
2595,P05T31,389,Rater3,Chest
2596,P05T31,390,Algorithm,Chest
2597,P05T31,390,Rater1,Chest
2598,P05T31,390,Rater2,Chest
2599,P05T31,390,Rater3,Chest
2600,P05T31,391,Algorithm,Chest
2601,P05T31,391,Rater1,Chest
2602,P05T31,391,Rater2,Chest
2603,P05T31,391,Rater3,Chest
2604,P05T31,392,Algorithm,Chest
2605,P05T31,392,Rater1,Chest
2606,P05T31,392,Rater2,Chest
2607,P05T31,392,Rater3,Chest
2608,P05T31,393,Algorithm,Chest
2609,P05T31,393,Rater1,Chest
2610,P05T31,393,Rater2,Chest
2611,P05T31,393,Rater3,Chest
2612,P05T31,406,Algorithm,Chest
2613,P05T31,406,Rater1,Chest
2614,P05T31,406,Rater2,Chest
2615,P05T31,406,Rater3,Chest
2616,P06T05,318,Algorithm,Chest
2617,P06T05,318,Rater1,Chest
2618,P06T05,318,Rater2,Chest
2619,P06T05,318,Rater3,Chest
2620,P06T05,319,Algorithm,Chest
2621,P06T05,319,Rater1,Chest
2622,P06T05,319,Rater2,Chest
2623,P06T05,319,Rater3,Chest
2624,P06T05,320,Algorithm,Chest
2625,P06T05,320,Rater1,Chest
2626,P06T05,320,Rater2,Chest
2627,P06T05,320,Rater3,Chest
2628,P06T05,321,Algorithm,Chest
2629,P06T05,321,Rater1,Chest
2630,P06T05,321,Rater2,Chest
2631,P06T05,321,Rater3,Chest
2632,P06T05,322,Algorithm,Chest
2633,P06T05,322,Rater1,Chest
2634,P06T05,322,Rater2,Chest
2635,P06T05,322,Rater3,Chest
2636,P06T05,323,Algorithm,Chest
2637,P06T05,323,Rater1,Chest
2638,P06T05,323,Rater2,Chest
2639,P06T05,323,Rater3,Chest
2640,P06T05,324,Algorithm,Chest
2641,P06T05,324,Rater1,Chest
2642,P06T05,324,Rater2,Chest
2643,P06T05,324,Rater3,Chest
2644,P06T05,325,Algorithm,Chest
2645,P06T05,325,Rater1,Chest
2646,P06T05,325,Rater2,Chest
2647,P06T05,325,Rater3,Chest
2648,P06T05,326,Algorithm,Chest
2649,P06T05,326,Rater1,Chest
2650,P06T05,326,Rater2,Chest
2651,P06T05,326,Rater3,Chest
2652,P06T05,327,Algorithm,Chest
2653,P06T05,327,Rater1,Chest
2654,P06T05,327,Rater2,Chest
2655,P06T05,327,Rater3,Chest
2656,P06T05,328,Algorithm,Chest
2657,P06T05,328,Rater1,Chest
2658,P06T05,328,Rater2,Chest
2659,P06T05,328,Rater3,Chest
2660,P06T05,329,Algorithm,Chest
2661,P06T05,329,Rater1,Chest
2662,P06T05,329,Rater2,Chest
2663,P06T05,329,Rater3,Chest
2664,P06T05,330,Algorithm,Chest
2665,P06T05,330,Rater1,Chest
2666,P06T05,330,Rater2,Chest
2667,P06T05,330,Rater3,Chest
2668,P06T05,331,Algorithm,Chest
2669,P06T05,331,Rater1,Chest
2670,P06T05,331,Rater2,Chest
2671,P06T05,331,Rater3,Chest
2672,P06T05,332,Algorithm,Chest
2673,P06T05,332,Rater1,Chest
2674,P06T05,332,Rater2,Chest
2675,P06T05,332,Rater3,Chest
2676,P06T05,333,Algorithm,Chest
2677,P06T05,333,Rater1,Chest
2678,P06T05,333,Rater2,Chest
2679,P06T05,333,Rater3,Chest
2680,P06T05,334,Algorithm,Chest
2681,P06T05,334,Rater1,Chest
2682,P06T05,334,Rater2,Chest
2683,P06T05,334,Rater3,Chest
2684,P06T05,335,Algorithm,Chest
2685,P06T05,335,Rater1,Chest
2686,P06T05,335,Rater2,Chest
2687,P06T05,335,Rater3,Chest
2688,P06T05,336,Algorithm,Chest
2689,P06T05,336,Rater1,Chest
2690,P06T05,336,Rater2,Chest
2691,P06T05,336,Rater3,Chest
2692,P06T05,337,Algorithm,Chest
2693,P06T05,337,Rater1,Chest
2694,P06T05,337,Rater2,Chest
2695,P06T05,337,Rater3,Chest
2696,P06T05,338,Algorithm,Chest
2697,P06T05,338,Rater1,Chest
2698,P06T05,338,Rater2,Chest
2699,P06T05,338,Rater3,Chest
2700,P06T05,339,Algorithm,Chest
2701,P06T05,339,Rater1,Chest
2702,P06T05,339,Rater2,Chest
2703,P06T05,339,Rater3,Chest
2704,P06T05,340,Algorithm,Chest
2705,P06T05,340,Rater1,Chest
2706,P06T05,340,Rater2,Chest
2707,P06T05,340,Rater3,Chest
2708,P06T09,240,Algorithm,Left arm
2709,P06T09,240,Rater1,Chest
2710,P06T09,240,Rater2,Chest
2711,P06T09,240,Rater3,Chest
2712,P06T09,241,Algorithm,Chest
2713,P06T09,241,Rater1,Chest
2714,P06T09,241,Rater2,Chest
2715,P06T09,241,Rater3,Chest
2716,P06T09,242,Algorithm,Left arm
2717,P06T09,242,Rater1,Chest
2718,P06T09,242,Rater2,Chest
2719,P06T09,242,Rater3,Chest
2720,P06T09,243,Algorithm,Chest
2721,P06T09,243,Rater1,Chest
2722,P06T09,243,Rater2,Chest
2723,P06T09,243,Rater3,Chest
2724,P06T09,244,Algorithm,Left arm
2725,P06T09,244,Rater1,Chest
2726,P06T09,244,Rater2,Chest
2727,P06T09,244,Rater3,Chest
2728,P06T09,245,Algorithm,Left arm
2729,P06T09,245,Rater1,Chest
2730,P06T09,245,Rater2,Chest
2731,P06T09,245,Rater3,Chest
2732,P06T09,246,Algorithm,Left arm
2733,P06T09,246,Rater1,Chest
2734,P06T09,246,Rater2,Chest
2735,P06T09,246,Rater3,Chest
2736,P06T09,247,Algorithm,Left arm
2737,P06T09,247,Rater1,Chest
2738,P06T09,247,Rater2,Chest
2739,P06T09,247,Rater3,Chest
2740,P06T09,248,Algorithm,Left arm
2741,P06T09,248,Rater1,Chest
2742,P06T09,248,Rater2,Chest
2743,P06T09,248,Rater3,Chest
2744,P06T09,249,Algorithm,Left arm
2745,P06T09,249,Rater1,Chest
2746,P06T09,249,Rater2,Chest
2747,P06T09,249,Rater3,Chest
2748,P06T09,250,Algorithm,Left arm
2749,P06T09,250,Rater1,Chest
2750,P06T09,250,Rater2,Chest
2751,P06T09,250,Rater3,Chest
2752,P06T09,251,Algorithm,Left arm
2753,P06T09,251,Rater1,Chest
2754,P06T09,251,Rater2,Chest
2755,P06T09,251,Rater3,Chest
2756,P06T09,252,Algorithm,Left arm
2757,P06T09,252,Rater1,Chest
2758,P06T09,252,Rater2,Chest
2759,P06T09,252,Rater3,Chest
2760,P06T09,253,Algorithm,Left arm
2761,P06T09,253,Rater1,Chest
2762,P06T09,253,Rater2,Chest
2763,P06T09,253,Rater3,Chest
2764,P06T09,254,Algorithm,Left arm
2765,P06T09,254,Rater1,Chest
2766,P06T09,254,Rater2,Chest
2767,P06T09,254,Rater3,Chest
